회차,등위,상호,구분,주소,구글맵링크
1021,1,유연마트,자동,대전 동구 계족로 88,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EC%A0%84%20%EB%8F%99%EA%B5%AC%20%EA%B3%84%EC%A1%B1%EB%A1%9C%2088
1021,1,대운복권,자동,경기 성남시 중원구 성남대로 1149,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%84%B1%EB%82%A8%EC%8B%9C%20%EC%A4%91%EC%9B%90%EA%B5%AC%20%EC%84%B1%EB%82%A8%EB%8C%80%EB%A1%9C%201149
1021,1,스타복권방,수동,충남 논산시 안심로 72,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EB%85%BC%EC%82%B0%EC%8B%9C%20%EC%95%88%EC%8B%AC%EB%A1%9C%2072
1021,1,오복로또,자동,충남 부여군 성흥로 178,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EB%B6%80%EC%97%AC%EA%B5%B0%20%EC%84%B1%ED%9D%A5%EB%A1%9C%20178
1021,1,로또명당인주점,자동,충남 아산시 서해로 519-2,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EC%95%84%EC%82%B0%EC%8B%9C%20%EC%84%9C%ED%95%B4%EB%A1%9C%20519-2
1021,1,롯데마트,자동,전북 군산시 하나운로 43,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EA%B5%B0%EC%82%B0%EC%8B%9C%20%ED%95%98%EB%82%98%EC%9A%B4%EB%A1%9C%2043
1021,1,불타는복권,자동,경북 영주시 기주로 84,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%EC%98%81%EC%A3%BC%EC%8B%9C%20%EA%B8%B0%EC%A3%BC%EB%A1%9C%2084
1021,1,목화휴게소,자동,경남 사천시 사천대로 912,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%82%AC%EC%B2%9C%EC%8B%9C%20%EC%82%AC%EC%B2%9C%EB%8C%80%EB%A1%9C%20912
1022,1,복권백화점,자동,경기 파주시 평화로 70,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%8F%89%ED%99%94%EB%A1%9C%2070
1022,1,규암복권판매점,자동,충남 부여군 자온로 87,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EB%B6%80%EC%97%AC%EA%B5%B0%20%EC%9E%90%EC%98%A8%EB%A1%9C%2087
1022,1,씨유 목포세진점,자동,전남 목포시 해안로249번길 17 CU편의점,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%82%A8%20%EB%AA%A9%ED%8F%AC%EC%8B%9C%20%ED%95%B4%EC%95%88%EB%A1%9C249%EB%B2%88%EA%B8%B8%2017%20CU%ED%8E%B8%EC%9D%98%EC%A0%90
1022,1,텀브커피왜관점 로또명당,자동,경북 칠곡군 중앙로 95 1층 커피&로또명당,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%EC%B9%A0%EA%B3%A1%EA%B5%B0%20%EC%A4%91%EC%95%99%EB%A1%9C%2095%201%EC%B8%B5%20%EC%BB%A4%ED%94%BC%26%EB%A1%9C%EB%98%90%EB%AA%85%EB%8B%B9
1022,1,포항오거리CU복권,자동,경북 포항시 북구 죽도로 33 CU포항오거리점내,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%ED%8F%AC%ED%95%AD%EC%8B%9C%20%EB%B6%81%EA%B5%AC%20%EC%A3%BD%EB%8F%84%EB%A1%9C%2033%20CU%ED%8F%AC%ED%95%AD%EC%98%A4%EA%B1%B0%EB%A6%AC%EC%A0%90%EB%82%B4
1023,1,오로라복권방,수동,서울 광진구 뚝섬로 625 국민은행자양동지점 50m,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C%20625%20%EA%B5%AD%EB%AF%BC%EC%9D%80%ED%96%89%EC%9E%90%EC%96%91%EB%8F%99%EC%A7%80%EC%A0%90%2050m
1023,1,광장하이퍼,자동,서울 구로구 경인로53길 15 중앙유통단지C-05,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B5%AC%EB%A1%9C%EA%B5%AC%20%EA%B2%BD%EC%9D%B8%EB%A1%9C53%EA%B8%B8%2015%20%EC%A4%91%EC%95%99%EC%9C%A0%ED%86%B5%EB%8B%A8%EC%A7%80C-05
1023,1,아이마트,수동,대전 서구 둔산로 230,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EC%A0%84%20%EC%84%9C%EA%B5%AC%20%EB%91%94%EC%82%B0%EB%A1%9C%20230
1023,1,(I.A) 로또마트,자동,경기 안산시 단원구 신길로 9-4,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%95%88%EC%82%B0%EC%8B%9C%20%EB%8B%A8%EC%9B%90%EA%B5%AC%20%EC%8B%A0%EA%B8%B8%EB%A1%9C%209-4
1023,1,협신복권방,자동,경기 여주시 도예로 28 CU편의점내,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%97%AC%EC%A3%BC%EC%8B%9C%20%EB%8F%84%EC%98%88%EB%A1%9C%2028%20CU%ED%8E%B8%EC%9D%98%EC%A0%90%EB%82%B4
1023,1,서해로또방,자동,경기 화성시 화성로 1471,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%99%94%EC%84%B1%EC%8B%9C%20%ED%99%94%EC%84%B1%EB%A1%9C%201471
1023,1,운수대통복권방,자동,충남 천안시 동남구 대흥로 122 중앙시장 입구,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EC%B2%9C%EC%95%88%EC%8B%9C%20%EB%8F%99%EB%82%A8%EA%B5%AC%20%EB%8C%80%ED%9D%A5%EB%A1%9C%20122%20%EC%A4%91%EC%95%99%EC%8B%9C%EC%9E%A5%20%EC%9E%85%EA%B5%AC
1023,1,복권판매점,반자동,전남 광양시 용강로 35,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%82%A8%20%EA%B4%91%EC%96%91%EC%8B%9C%20%EC%9A%A9%EA%B0%95%EB%A1%9C%2035
1023,1,돈방석(로또),자동,경남 사천시 사천대로 1791,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%82%AC%EC%B2%9C%EC%8B%9C%20%EC%82%AC%EC%B2%9C%EB%8C%80%EB%A1%9C%201791
1024,1,로또 光복권,자동,서울 구로구 개봉로23가길 37,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B5%AC%EB%A1%9C%EA%B5%AC%20%EA%B0%9C%EB%B4%89%EB%A1%9C23%EA%B0%80%EA%B8%B8%2037
1024,1,CU(남가좌현대점),자동,서울 서대문구  가재울로 46,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%20%EA%B0%80%EC%9E%AC%EC%9A%B8%EB%A1%9C%2046
1024,1,천하명당로또복권,수동,서울 서대문구 세무서길 12,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%84%B8%EB%AC%B4%EC%84%9C%EA%B8%B8%2012
1024,1,제일복권,자동,부산 서구 충무대로 35-1 1층 복권방,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EC%84%9C%EA%B5%AC%20%EC%B6%A9%EB%AC%B4%EB%8C%80%EB%A1%9C%2035-1%201%EC%B8%B5%20%EB%B3%B5%EA%B6%8C%EB%B0%A9
1024,1,대박명당,자동,울산 남구 중앙로 154,https://www.google.com/maps/search/?api=1&query=%EC%9A%B8%EC%82%B0%20%EB%82%A8%EA%B5%AC%20%EC%A4%91%EC%95%99%EB%A1%9C%20154
1024,1,희망복권,자동,경기 시흥시 월곶중앙로14번길 68 1동 104호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%8B%9C%ED%9D%A5%EC%8B%9C%20%EC%9B%94%EA%B3%B6%EC%A4%91%EC%95%99%EB%A1%9C14%EB%B2%88%EA%B8%B8%2068%201%EB%8F%99%20104%ED%98%B8
1024,1,열두보석복권방,자동,경기 용인시 기흥구 구갈로 74 구갈스포츠센터106호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%9A%A9%EC%9D%B8%EC%8B%9C%20%EA%B8%B0%ED%9D%A5%EA%B5%AC%20%EA%B5%AC%EA%B0%88%EB%A1%9C%2074%20%EA%B5%AC%EA%B0%88%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%84%BC%ED%84%B0106%ED%98%B8
1024,1,CU노서점,자동,경북 경주시 금성로259번길 38 1층 CU 노서점 내,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%EA%B2%BD%EC%A3%BC%EC%8B%9C%20%EA%B8%88%EC%84%B1%EB%A1%9C259%EB%B2%88%EA%B8%B8%2038%201%EC%B8%B5%20CU%20%EB%85%B8%EC%84%9C%EC%A0%90%20%EB%82%B4
1025,1,행복슈퍼,자동,서울 성북구 동소문로 49,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%EB%8F%99%EC%86%8C%EB%AC%B8%EB%A1%9C%2049
1025,1,로또킹,자동,서울 영등포구 영중로 2 1층(영등포동3가),https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%20%EC%98%81%EC%A4%91%EB%A1%9C%202%201%EC%B8%B5%28%EC%98%81%EB%93%B1%ED%8F%AC%EB%8F%993%EA%B0%80%29
1025,1,오늘또로또,자동,경기 이천시 중앙로 92 1층 101호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%9D%B4%EC%B2%9C%EC%8B%9C%20%EC%A4%91%EC%95%99%EB%A1%9C%2092%201%EC%B8%B5%20101%ED%98%B8
1025,1,복권나라,자동,충북 제천시 청풍호로 52 1층,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%B6%81%20%EC%A0%9C%EC%B2%9C%EC%8B%9C%20%EC%B2%AD%ED%92%8D%ED%98%B8%EB%A1%9C%2052%201%EC%B8%B5
1026,1,자양사거리가로매점,자동,서울 광진구 자양로 95,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B4%91%EC%A7%84%EA%B5%AC%20%EC%9E%90%EC%96%91%EB%A1%9C%2095
1026,1,GS25궁동상지점,자동,서울 구로구 부일로15길 29,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B5%AC%EB%A1%9C%EA%B5%AC%20%EB%B6%80%EC%9D%BC%EB%A1%9C15%EA%B8%B8%2029
1026,1,금정복권방,자동,서울 도봉구 해등로 168 1층,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%ED%95%B4%EB%93%B1%EB%A1%9C%20168%201%EC%B8%B5
1026,1,씨스페이스 범어사역점,자동,부산 금정구 부곡로 107 1층,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EA%B8%88%EC%A0%95%EA%B5%AC%20%EB%B6%80%EA%B3%A1%EB%A1%9C%20107%201%EC%B8%B5
1026,1,수퍼복권대박,자동,인천 연수구 용담로 60 1층,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EC%97%B0%EC%88%98%EA%B5%AC%20%EC%9A%A9%EB%8B%B4%EB%A1%9C%2060%201%EC%B8%B5
1026,1,운수대통,자동,광주 광산구 어등대로 581-1 1층 운수대통,https://www.google.com/maps/search/?api=1&query=%EA%B4%91%EC%A3%BC%20%EA%B4%91%EC%82%B0%EA%B5%AC%20%EC%96%B4%EB%93%B1%EB%8C%80%EB%A1%9C%20581-1%201%EC%B8%B5%20%EC%9A%B4%EC%88%98%EB%8C%80%ED%86%B5
1026,1,서민,수동,경기 광주시  무들로 211,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B4%91%EC%A3%BC%EC%8B%9C%20%20%EB%AC%B4%EB%93%A4%EB%A1%9C%20211
1026,1,서민,수동,경기 광주시  무들로 211,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B4%91%EC%A3%BC%EC%8B%9C%20%20%EB%AC%B4%EB%93%A4%EB%A1%9C%20211
1026,1,지엘복권 및 위로마트,자동,경기 김포시 김포한강4로 565 104호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B9%80%ED%8F%AC%EC%8B%9C%20%EA%B9%80%ED%8F%AC%ED%95%9C%EA%B0%954%EB%A1%9C%20565%20104%ED%98%B8
1026,1,천운,자동,"경기 의정부시 문충로 110 ,106호(고산동,백봉프라자)",https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%9D%98%EC%A0%95%EB%B6%80%EC%8B%9C%20%EB%AC%B8%EC%B6%A9%EB%A1%9C%20110%20%2C106%ED%98%B8%28%EA%B3%A0%EC%82%B0%EB%8F%99%2C%EB%B0%B1%EB%B4%89%ED%94%84%EB%9D%BC%EC%9E%90%29
1026,1,OK편의점,자동,경기 이천시 중리천로 56,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%9D%B4%EC%B2%9C%EC%8B%9C%20%EC%A4%91%EB%A6%AC%EC%B2%9C%EB%A1%9C%2056
1026,1,복권하우스,자동,경기 평택시 송탄로 369-1 1층,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%8F%89%ED%83%9D%EC%8B%9C%20%EC%86%A1%ED%83%84%EB%A1%9C%20369-1%201%EC%B8%B5
1026,1,삼팔로또,자동,충남 서천군  서천읍 충절로 34,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EC%84%9C%EC%B2%9C%EA%B5%B0%20%20%EC%84%9C%EC%B2%9C%EC%9D%8D%20%EC%B6%A9%EC%A0%88%EB%A1%9C%2034
1026,1,태안로또복권방,자동,충남 태안군 독샘로 57,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%ED%83%9C%EC%95%88%EA%B5%B0%20%EB%8F%85%EC%83%98%EB%A1%9C%2057
1026,1,진빈레코드,자동,경남 밀양시 북성로 7,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EB%B0%80%EC%96%91%EC%8B%9C%20%EB%B6%81%EC%84%B1%EB%A1%9C%207
1027,1,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr),https://www.google.com/maps/search/?api=1&query=%EB%8F%99%ED%96%89%EB%B3%B5%EA%B6%8C%28dhlottery.co.kr%29
1027,1,골든티켓,자동,인천 남동구 만수서로 23 101호,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EB%82%A8%EB%8F%99%EA%B5%AC%20%EB%A7%8C%EC%88%98%EC%84%9C%EB%A1%9C%2023%20101%ED%98%B8
1027,1,행복충전소,수동,경기 평택시 탄현로 332-2,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%8F%89%ED%83%9D%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A1%9C%20332-2
1027,1,나눔로또판매점희망엄사점,자동,충남 계룡시 엄사중앙로 11,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EA%B3%84%EB%A3%A1%EC%8B%9C%20%EC%97%84%EC%82%AC%EC%A4%91%EC%95%99%EB%A1%9C%2011
1027,1,큰별복권판매점,자동,충남 논산시 중앙로 318,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EB%85%BC%EC%82%B0%EC%8B%9C%20%EC%A4%91%EC%95%99%EB%A1%9C%20318
1027,1,왕대박복권,자동,충남 논산시 계백로 1853 편의점,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EB%85%BC%EC%82%B0%EC%8B%9C%20%EA%B3%84%EB%B0%B1%EB%A1%9C%201853%20%ED%8E%B8%EC%9D%98%EC%A0%90
1027,1,부안복권방,자동,전북 부안군 번영로 135,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EB%B6%80%EC%95%88%EA%B5%B0%20%EB%B2%88%EC%98%81%EB%A1%9C%20135
1027,1,팡팡복권마트.잡화슈퍼,자동,전북 전주시 덕진구 가리내로 26,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EC%A0%84%EC%A3%BC%EC%8B%9C%20%EB%8D%95%EC%A7%84%EA%B5%AC%20%EA%B0%80%EB%A6%AC%EB%82%B4%EB%A1%9C%2026
1027,1,로또명당,자동,전남 해남군  우수영로 1,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%82%A8%20%ED%95%B4%EB%82%A8%EA%B5%B0%20%20%EC%9A%B0%EC%88%98%EC%98%81%EB%A1%9C%201
1027,1,럭키,수동,경남 진주시 하대로 138 상가동 103호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%A7%84%EC%A3%BC%EC%8B%9C%20%ED%95%98%EB%8C%80%EB%A1%9C%20138%20%EC%83%81%EA%B0%80%EB%8F%99%20103%ED%98%B8
1028,1,복권세계,자동,서울 구로구 우마길 4,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B5%AC%EB%A1%9C%EA%B5%AC%20%EC%9A%B0%EB%A7%88%EA%B8%B8%204
1028,1,오성할인마트,자동,서울 도봉구 도봉로 505,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EB%8F%84%EB%B4%89%EB%A1%9C%20505
1028,1,노다지복권방,자동,서울 동대문구 한빛로 1-1,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%20%ED%95%9C%EB%B9%9B%EB%A1%9C%201-1
1028,1,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr),https://www.google.com/maps/search/?api=1&query=%EB%8F%99%ED%96%89%EB%B3%B5%EA%B6%8C%28dhlottery.co.kr%29
1028,1,대지사,자동,서울 성동구 왕십리로 362,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%99%95%EC%8B%AD%EB%A6%AC%EB%A1%9C%20362
1028,1,크로바쎄븐,자동,서울 송파구 법원로11길 7 1층 128호,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%86%A1%ED%8C%8C%EA%B5%AC%20%EB%B2%95%EC%9B%90%EB%A1%9C11%EA%B8%B8%207%201%EC%B8%B5%20128%ED%98%B8
1028,1,더디씨 신월점,자동,서울 양천구 남부순환로 516 1층,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%96%91%EC%B2%9C%EA%B5%AC%20%EB%82%A8%EB%B6%80%EC%88%9C%ED%99%98%EB%A1%9C%20516%201%EC%B8%B5
1028,1,로또킹,자동,서울 영등포구 영중로 2 1층(영등포동3가),https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%20%EC%98%81%EC%A4%91%EB%A1%9C%202%201%EC%B8%B5%28%EC%98%81%EB%93%B1%ED%8F%AC%EB%8F%993%EA%B0%80%29
1028,1,GS25(명륜성대점),자동,서울 종로구  명륜길 2,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%20%EB%AA%85%EB%A5%9C%EA%B8%B8%202
1028,1,돈벼락맞는곳,자동,부산 동구 조방로49번길 18-1,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EB%8F%99%EA%B5%AC%20%EC%A1%B0%EB%B0%A9%EB%A1%9C49%EB%B2%88%EA%B8%B8%2018-1
1028,1,루이방,수동,경기 과천시 중앙로 135-1,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B3%BC%EC%B2%9C%EC%8B%9C%20%EC%A4%91%EC%95%99%EB%A1%9C%20135-1
1028,1,로또명당 대박복권방,자동,경기 광명시  소하로 78 109호(소하동 신성프라자),https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B4%91%EB%AA%85%EC%8B%9C%20%20%EC%86%8C%ED%95%98%EB%A1%9C%2078%20109%ED%98%B8%28%EC%86%8C%ED%95%98%EB%8F%99%20%EC%8B%A0%EC%84%B1%ED%94%84%EB%9D%BC%EC%9E%90%29
1028,1,로또,자동,"경기 구리시 갈매순환로 96 102호(갈매동,오대타워)",https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B5%AC%EB%A6%AC%EC%8B%9C%20%EA%B0%88%EB%A7%A4%EC%88%9C%ED%99%98%EB%A1%9C%2096%20102%ED%98%B8%28%EA%B0%88%EB%A7%A4%EB%8F%99%2C%EC%98%A4%EB%8C%80%ED%83%80%EC%9B%8C%29
1028,1,역곡역전로또,자동,경기 부천시 경인로 512 1층 일부,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EB%B6%80%EC%B2%9C%EC%8B%9C%20%EA%B2%BD%EC%9D%B8%EB%A1%9C%20512%201%EC%B8%B5%20%EC%9D%BC%EB%B6%80
1028,1,천하명당,자동,경기 시흥시 신천3길 26-1 1층1호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%8B%9C%ED%9D%A5%EC%8B%9C%20%EC%8B%A0%EC%B2%9C3%EA%B8%B8%2026-1%201%EC%B8%B51%ED%98%B8
1028,1,로또스테이션,자동,경기 안산시 단원구 선부광장1로 81 상가동 108호(선부동1080-2),https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%95%88%EC%82%B0%EC%8B%9C%20%EB%8B%A8%EC%9B%90%EA%B5%AC%20%EC%84%A0%EB%B6%80%EA%B4%91%EC%9E%A51%EB%A1%9C%2081%20%EC%83%81%EA%B0%80%EB%8F%99%20108%ED%98%B8%28%EC%84%A0%EB%B6%80%EB%8F%991080-2%29
1028,1,열두보석복권방,자동,경기 용인시 기흥구 구갈로 74 구갈스포츠센터106호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%9A%A9%EC%9D%B8%EC%8B%9C%20%EA%B8%B0%ED%9D%A5%EA%B5%AC%20%EA%B5%AC%EA%B0%88%EB%A1%9C%2074%20%EA%B5%AC%EA%B0%88%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%84%BC%ED%84%B0106%ED%98%B8
1028,1,한솔제지 오거리로또,자동,충남 천안시 동남구  행정길 9 오리사냥,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EC%B2%9C%EC%95%88%EC%8B%9C%20%EB%8F%99%EB%82%A8%EA%B5%AC%20%20%ED%96%89%EC%A0%95%EA%B8%B8%209%20%EC%98%A4%EB%A6%AC%EC%82%AC%EB%83%A5
1028,1,천하명당,자동,전남 여수시 망마로 107,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%82%A8%20%EC%97%AC%EC%88%98%EC%8B%9C%20%EB%A7%9D%EB%A7%88%EB%A1%9C%20107
1028,1,복권왕국,자동,전남 여수시 화산로 134,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%82%A8%20%EC%97%AC%EC%88%98%EC%8B%9C%20%ED%99%94%EC%82%B0%EB%A1%9C%20134
1029,1,인터넷 복권판매사이트,자동,동행복권(dhlottery.co.kr),https://www.google.com/maps/search/?api=1&query=%EB%8F%99%ED%96%89%EB%B3%B5%EA%B6%8C%28dhlottery.co.kr%29
1029,1,통일복권방,반자동,서울 송파구 백제고분로7길 6,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%86%A1%ED%8C%8C%EA%B5%AC%20%EB%B0%B1%EC%A0%9C%EA%B3%A0%EB%B6%84%EB%A1%9C7%EA%B8%B8%206
1029,1,씨유 장기파랑새점,자동,대구 달서구 용산로 63-1 1층  CU편의점,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EB%8B%AC%EC%84%9C%EA%B5%AC%20%EC%9A%A9%EC%82%B0%EB%A1%9C%2063-1%201%EC%B8%B5%20%20CU%ED%8E%B8%EC%9D%98%EC%A0%90
1029,1,가평로또방,자동,경기 가평군  석봉로 240 스마트빌딩 1층,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B0%80%ED%8F%89%EA%B5%B0%20%20%EC%84%9D%EB%B4%89%EB%A1%9C%20240%20%EC%8A%A4%EB%A7%88%ED%8A%B8%EB%B9%8C%EB%94%A9%201%EC%B8%B5
1029,1,행운복권,자동,경기 군포시 대야1로 3 1동,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B5%B0%ED%8F%AC%EC%8B%9C%20%EB%8C%80%EC%95%BC1%EB%A1%9C%203%201%EB%8F%99
1029,1,송추장흥로또,자동,경기 양주시 호국로 511,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%ED%98%B8%EA%B5%AD%EB%A1%9C%20511
1029,1,신나는복권방,자동,경기 파주시 문향로 51-1,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%ED%96%A5%EB%A1%9C%2051-1
1029,1,현대장미슈퍼,자동,전북 익산시 동서로61길 41 어양동 현대A 상가동 108호,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EC%9D%B5%EC%82%B0%EC%8B%9C%20%EB%8F%99%EC%84%9C%EB%A1%9C61%EA%B8%B8%2041%20%EC%96%B4%EC%96%91%EB%8F%99%20%ED%98%84%EB%8C%80A%20%EC%83%81%EA%B0%80%EB%8F%99%20108%ED%98%B8
1029,1,한성슈퍼,자동,전북 익산시 익산대로 52,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EC%9D%B5%EC%82%B0%EC%8B%9C%20%EC%9D%B5%EC%82%B0%EB%8C%80%EB%A1%9C%2052
1029,1,송도하우스,자동,전남 목포시 영산로 525 목포터미널 내,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%82%A8%20%EB%AA%A9%ED%8F%AC%EC%8B%9C%20%EC%98%81%EC%82%B0%EB%A1%9C%20525%20%EB%AA%A9%ED%8F%AC%ED%84%B0%EB%AF%B8%EB%84%90%20%EB%82%B4
1030,1,명당복권방,수동,서울 동작구 상도로 281 1층,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EC%9E%91%EA%B5%AC%20%EC%83%81%EB%8F%84%EB%A1%9C%20281%201%EC%B8%B5
